Order ID,Customer ID,Order Date,Ship Date,Delivery Date,Ship Mode,Postal Code,Market,Order Priority,Deadline Date,Order Status
US-2013-159415-CS-12175,['CS-12175'],2013-04-18,2013-04-23,2013-05-08,Standard Class,['10139981774'],US,['High'],2013-05-28,Delivered
US-2013-159415-LP-17080,['LP-17080'],2013-11-14,2013-11-19,2013-11-26,Standard Class,['10176502521'],LATAM,['Medium'],2013-12-24,Delivered
US-2013-159450-MF-18250,['MF-18250'],2013-10-13,2013-10-17,2013-10-19,Standard Class,['3977672862'],LATAM,['High'],2013-11-22,Delivered
US-2013-159478-AS-10135,['AS-10135'],2013-10-30,2013-10-31,2013-11-04,First Class,['2358782906'],LATAM,['Critical'],2013-12-09,Delivered
US-2013-159590-EH-14125,['EH-14125'],2013-10-27,2013-10-29,2013-11-01,First Class,['3542612866'],LATAM,['Medium'],2013-12-06,Delivered
US-2013-159660-NF-18475,['NF-18475'],2013-04-18,2013-04-22,2013-05-03,Standard Class,['3543343177'],LATAM,['Medium'],2013-05-28,Delivered
US-2013-159856-EP-13915,['EP-13915'],2013-10-19,2013-10-23,2013-11-05,Standard Class,['12139733186'],US,['Medium'],2013-11-28,Delivered
US-2013-159870-JR-15700,['JR-15700'],2013-10-12,2013-10-12,2013-10-18,Same Day,['10172101860'],LATAM,['Critical'],2013-11-21,Delivered
US-2013-159919-JS-15595,['JS-15595'],2013-09-17,2013-09-19,2013-09-24,Second Class,['2358782906'],LATAM,['High'],2013-10-27,Delivered
US-2013-160178-SR-20740,['SR-20740'],2013-10-04,2013-11-12,2013-11-22,First Class,['3543343177'],LATAM,['High'],2013-11-13,Delivered
US-2013-160206-MY-18295,['MY-18295'],2013-02-04,2013-02-05,2013-02-10,Standard Class,['313910602123'],US,['Medium'],2013-03-16,Delivered
US-2013-160332-PK-19075,['PK-19075'],2013-03-23,2013-03-25,2013-03-30,Second Class,['1017107507'],LATAM,['High'],2013-05-02,Delivered
US-2013-160486-JP-15460,['JP-15460'],2013-12-18,,,Same Day,['3543343177'],LATAM,['Critical'],2014-01-27,Canceled
US-2013-160528-MH-18115,['MH-18115'],2013-08-24,2013-08-31,2013-09-04,Standard Class,['31399842497'],US,['Low'],2013-10-03,Delivered
US-2013-160542-KB-16585,['KB-16585'],2013-01-06,2013-02-14,2013-02-19,Standard Class,['354237724'],LATAM,['Medium'],2013-02-15,Delivered
US-2013-160864-JJ-15760,['JJ-15760'],2013-09-10,2013-09-29,2013-10-02,Second Class,['2358752903'],LATAM,['Medium'],2013-10-20,Delivered
US-2013-160913-MO-17500,['MO-17500'],2013-10-15,2013-10-19,2013-10-24,Standard Class,['1017871163'],LATAM,['Medium'],2013-11-24,Delivered
US-2013-161025-NW-18400,['NW-18400'],2013-08-08,2013-09-07,2013-09-13,First Class,['1017107449'],LATAM,['High'],2013-09-17,Delivered
US-2013-161081-RA-19945,['RA-19945'],2013-04-02,2013-04-12,2013-04-15,Second Class,['3977672862'],LATAM,['Medium'],2013-05-12,Delivered
US-2013-161088-AC-10660,['AC-10660'],2013-04-25,2013-04-30,2013-05-03,Standard Class,['3543343177'],LATAM,['Medium'],2013-06-04,Delivered
US-2013-161284-TZ-21580,['TZ-21580'],2013-12-31,2013-12-31,2014-01-03,Same Day,['3543343177'],LATAM,['High'],2014-02-09,Delivered
US-2013-161312-MA-17995,['MA-17995'],2013-04-11,2013-05-17,2013-06-03,Second Class,['2358782906'],LATAM,['High'],2013-05-21,Delivered
US-2013-161382-PO-19195,['PO-19195'],2013-12-27,,2014-01-04,Standard Class,['3977672431'],LATAM,['High'],2014-02-05,Canceled
US-2013-161396-GM-14455,['GM-14455'],2013-04-20,2013-04-26,2013-05-01,Standard Class,['6139742775'],US,['Medium'],2013-05-30,Delivered
US-2013-161683-CJ-12010,['CJ-12010'],2013-04-12,2013-05-12,2013-05-14,Standard Class,['61397772498'],US,['Medium'],2013-05-22,Delivered
US-2013-161697-JA-15970,['JA-15970'],2013-10-28,2013-10-30,2013-11-06,First Class,['3543343177'],LATAM,['Critical'],2013-12-07,Delivered
US-2013-161844-DK-12835,['DK-12835'],2013-10-12,2013-10-14,2013-10-17,Second Class,['101399811112'],US,['Medium'],2013-11-21,Delivered
US-2013-162026-JE-15745,['JE-15745'],2013-09-10,2013-09-10,2013-09-12,Same Day,['121391921910'],US,['Critical'],2013-10-20,Delivered
US-2013-162068-SP-20920,['SP-20920'],2013-05-01,2013-05-31,2013-06-06,Standard Class,['104873226'],LATAM,['Medium'],2013-06-10,Delivered
US-2013-162103-LB-16795,['LB-16795'],2013-11-14,2013-11-18,2013-11-25,Standard Class,['31394361374'],US,['Medium'],2013-12-24,Delivered
US-2013-162110-EH-14185,['EH-14185'],2013-03-18,2013-03-18,2013-03-23,Same Day,['1014210912011'],LATAM,['High'],2013-04-27,Delivered
US-2013-162194-PB-19150,['PB-19150'],2013-07-13,2013-07-19,2013-07-26,Standard Class,['3977672431'],LATAM,['Medium'],2013-08-22,Delivered
US-2013-162285-AG-10525,['AG-10525'],2013-03-29,2013-04-24,2013-04-29,Standard Class,['3542612866'],LATAM,['Medium'],2013-05-08,Delivered
US-2013-162600-MA-17560,['MA-17560'],2013-06-11,2013-07-16,2013-07-19,Standard Class,['3542612866'],LATAM,['Medium'],2013-07-21,Delivered
US-2013-162677-DB-13210,['DB-13210'],2013-03-27,2013-03-28,2013-04-06,First Class,['101397181506'],US,['High'],2013-05-06,Delivered
US-2013-162754-JP-16135,['JP-16135'],2013-06-28,2013-07-09,2013-07-14,Standard Class,['3542612866'],LATAM,['Medium'],2013-08-07,Delivered
US-2013-162852-BG-11695,['BG-11695'],2013-12-28,2014-01-01,2014-01-05,Standard Class,['31394363521'],US,['Medium'],2014-02-06,Delivered
US-2013-162859-PG-18820,['PG-18820'],2013-02-15,2013-02-22,2013-02-27,Standard Class,['61397032289'],US,['Low'],2013-03-27,Delivered
US-2013-163223-JL-15130,['JL-15130'],2013-11-19,2013-11-24,2013-11-29,Second Class,['101422023342'],LATAM,['Medium'],2013-12-29,Delivered
US-2013-163258-PF-19225,['PF-19225'],2013-12-30,2014-01-14,2014-01-16,Standard Class,['121391921910'],US,['Medium'],2014-02-08,Delivered
US-2013-163461-BT-11440,['BT-11440'],2013-06-19,2013-06-22,2013-06-26,First Class,['31394361110'],US,['High'],2013-07-29,Delivered
US-2013-163538-SS-20515,['SS-20515'],2013-08-27,2013-08-31,2013-09-06,Standard Class,['313910601112'],US,['Medium'],2013-10-06,Delivered
US-2013-163825-AJ-10945,['AJ-10945'],2013-05-29,2013-06-09,2013-06-11,Standard Class,['101422493221'],LATAM,['Medium'],2013-07-08,Delivered
US-2013-163881-SP-20860,['SP-20860'],2013-11-25,2013-12-25,2013-12-30,Standard Class,['121391921910'],US,['Medium'],2014-01-04,Delivered
US-2013-164077-DP-13000,['DP-13000'],2013-09-27,2013-10-30,2013-11-08,Standard Class,['1017871163'],LATAM,['Medium'],2013-11-06,Delivered
US-2013-164119-TC-20980,['TC-20980'],2013-11-15,2013-11-21,2013-11-29,Standard Class,['3543343177'],LATAM,['Medium'],2013-12-25,Delivered
US-2013-164161-MS-17770,['MS-17770'],2013-10-12,2013-11-13,2013-11-16,Second Class,['354261722'],LATAM,['High'],2013-11-21,Delivered
US-2013-164189-DR-12880,['DR-12880'],2013-03-25,2013-03-29,2013-03-31,Standard Class,['121397521241'],US,['High'],2013-05-04,Delivered
US-2013-164196-AS-10285,['AS-10285'],2013-12-11,2014-01-02,2014-01-08,Standard Class,['31394392315'],US,['Medium'],2014-01-20,Delivered
US-2013-164357-EG-13900,['EG-13900'],2013-11-23,2013-11-29,2013-12-07,Standard Class,['7812452821'],LATAM,['Low'],2014-01-02,Delivered
US-2013-164399-LC-17050,['LC-17050'],2013-03-09,2013-04-16,2013-04-19,Standard Class,['101005631856'],LATAM,['High'],2013-04-18,Delivered
US-2013-164588-AP-10915,['AP-10915'],2013-04-17,,,Standard Class,['10139352775'],US,['Medium'],2013-05-27,Canceled
US-2013-164630-EB-13975,['EB-13975'],2013-04-01,2013-04-30,2013-05-07,Standard Class,['10139718668'],US,['High'],2013-05-11,Delivered
US-2013-164868-BM-11140,['BM-11140'],2013-07-23,2013-07-29,2013-08-02,Standard Class,['10178711452'],LATAM,['Medium'],2013-09-01,Delivered
US-2013-164945-CA-12055,['CA-12055'],2013-11-23,2013-11-28,2013-12-02,Standard Class,['61397032289'],US,['Medium'],2014-01-02,Delivered
US-2013-165022-EM-14200,['EM-14200'],2013-04-25,2013-05-02,2013-05-06,Standard Class,['3543343177'],LATAM,['Low'],2013-06-04,Delivered
US-2013-165078-MA-17995,['MA-17995'],2013-06-11,2013-07-20,2013-07-25,Standard Class,['31394391799'],US,['High'],2013-07-21,Delivered
US-2013-165351-DC-13285,['DC-13285'],2013-10-09,2013-11-05,2013-11-07,First Class,['3543343177'],LATAM,['Medium'],2013-11-18,Delivered
US-2013-165505-CB-12535,['CB-12535'],2013-01-23,2013-01-27,2013-02-03,Standard Class,['61391031531'],US,['Medium'],2013-03-04,Delivered
US-2013-165785-RS-19870,['RS-19870'],2013-11-15,2013-11-19,2013-11-24,Second Class,['1017323021'],LATAM,['Medium'],2013-12-25,Delivered
US-2013-165939-BE-11335,['BE-11335'],2013-10-19,2013-10-23,2013-10-28,Standard Class,['1017322510'],LATAM,['Medium'],2013-11-28,Delivered
US-2013-166093-DM-12955,['DM-12955'],2013-10-31,2013-11-16,2013-11-19,Standard Class,['3542612866'],LATAM,['Medium'],2013-12-10,Delivered
US-2013-166226-SK-19990,['SK-19990'],2013-12-12,2013-12-16,2013-12-18,Standard Class,['3543343177'],LATAM,['High'],2014-01-21,Delivered
US-2013-166450-EA-14035,['EA-14035'],2013-07-10,,2013-08-23,Second Class,['2358782906'],LATAM,['Critical'],2013-08-19,Canceled
US-2013-166457-GA-14515,['GA-14515'],2013-10-23,2013-10-29,2013-11-01,Standard Class,['3542612866'],LATAM,['Low'],2013-12-02,Delivered
US-2013-166646-AS-10225,['AS-10225'],2013-11-22,2013-11-24,2013-11-29,Second Class,['1042192592'],LATAM,['High'],2014-01-01,Delivered
US-2013-166660-TB-21250,['TB-21250'],2013-01-30,2013-03-08,2013-03-17,Second Class,['1213910502935'],US,['Critical'],2013-03-11,Delivered
US-2013-166786-NS-18640,['NS-18640'],2013-05-15,2013-05-19,2013-05-27,Standard Class,['7811030758'],LATAM,['Medium'],2013-06-24,Delivered
US-2013-167101-NB-18655,['NB-18655'],2013-09-25,2013-09-30,2013-10-02,Standard Class,['3977672431'],LATAM,['Medium'],2013-11-04,Delivered
US-2013-167129-SC-20050,['SC-20050'],2013-05-24,2013-05-31,2013-06-05,Standard Class,['3543343177'],LATAM,['Medium'],2013-07-03,Delivered
US-2013-167150-AR-10825,['AR-10825'],2013-12-11,2014-01-02,2014-01-06,Standard Class,['397233876'],LATAM,['Medium'],2014-01-20,Delivered
US-2013-167220-CY-12745,['CY-12745'],2013-01-05,2013-02-05,2013-02-12,First Class,['104176517'],LATAM,['Medium'],2013-02-14,Delivered
US-2013-167255-DP-13000,['DP-13000'],2013-02-12,2013-03-22,2013-03-29,First Class,['3977672862'],LATAM,['Medium'],2013-03-24,Delivered
US-2013-167269-QJ-19255,['QJ-19255'],2013-06-17,2013-06-20,2013-06-26,First Class,['3542612866'],LATAM,['High'],2013-07-27,Delivered
US-2013-167339-TD-20995,['TD-20995'],2013-01-21,2013-01-23,2013-01-29,Second Class,['121391922839'],US,['High'],2013-03-02,Delivered
US-2013-167367-SJ-20500,['SJ-20500'],2013-09-26,2013-09-26,2013-10-07,Same Day,['3977672862'],LATAM,['High'],2013-11-05,Delivered
US-2013-167437-PF-19120,['PF-19120'],2013-09-24,2013-09-28,2013-10-03,Standard Class,['10142158447'],LATAM,['High'],2013-11-03,Delivered
US-2013-167472-CK-12595,['CK-12595'],2013-07-06,2013-08-06,2013-08-12,First Class,['10139741878'],US,['High'],2013-08-15,Delivered
US-2013-167528-NL-18310,['NL-18310'],2013-12-23,2013-12-26,2013-12-29,First Class,['2358782906'],LATAM,['Medium'],2014-02-01,Delivered
US-2013-167675-TH-21235,['TH-21235'],2013-09-17,2013-09-21,2013-10-01,Standard Class,['3543343177'],LATAM,['High'],2013-10-27,Delivered
US-2013-167850-AG-10330,['AG-10330'],2013-08-14,2013-08-18,2013-08-27,Second Class,['10178711452'],LATAM,['High'],2013-09-23,Delivered
US-2013-168018-VP-21760,['VP-21760'],2013-07-10,2013-07-23,2013-07-27,Second Class,['3977672862'],LATAM,['Medium'],2013-08-19,Delivered
US-2013-168032-BS-11380,['BS-11380'],2013-04-11,2013-05-17,2013-05-20,Standard Class,['10178383366'],LATAM,['High'],2013-05-21,Delivered
US-2013-168074-RB-19705,['RB-19705'],2013-02-09,2013-03-06,2013-03-14,Second Class,['101005631856'],LATAM,['High'],2013-03-21,Delivered
US-2013-168095-MC-17425,['MC-17425'],2013-07-16,2013-07-21,2013-07-23,Standard Class,['121397522573'],US,['Medium'],2013-08-25,Delivered
US-2013-168410-BV-11245,['BV-11245'],2013-02-21,2013-02-26,2013-03-10,Standard Class,['61397032351'],US,['Medium'],2013-04-02,Delivered
US-2013-168620-RB-19795,['RB-19795'],2013-12-25,2013-12-29,2014-01-01,Second Class,['10139718668'],US,['Medium'],2014-02-03,Delivered
US-2013-169040-GT-14710,['GT-14710'],2013-07-12,2013-08-18,2013-08-19,Standard Class,['1213910502935'],US,['Medium'],2013-08-21,Delivered
US-2013-169117-NB-18655,['NB-18655'],2013-06-09,2013-07-09,2013-07-10,First Class,['2358782906'],LATAM,['Critical'],2013-07-19,Delivered
US-2013-169131-RK-19300,['RK-19300'],2013-07-17,2013-07-20,2013-07-22,First Class,['3977672431'],LATAM,['Medium'],2013-08-26,Delivered
US-2013-169369-EC-14050,['EC-14050'],2013-12-13,2013-12-19,2013-12-22,Standard Class,['10139352775'],US,['Medium'],2014-01-22,Delivered
US-2013-169446-GH-14425,['GH-14425'],2013-09-23,2013-09-25,2013-09-30,Second Class,['3977672862'],LATAM,['Medium'],2013-11-02,Delivered
US-2013-169901-TB-21190,['TB-21190'],2013-03-29,2013-03-31,2013-04-05,First Class,['10171072823'],LATAM,['Medium'],2013-05-08,Delivered
US-2014-100048-RS-19765,['RS-19765'],2014-05-20,2014-05-25,2014-05-31,Standard Class,['61397032204'],US,['Medium'],2014-06-29,Delivered
US-2014-100062-KM-16375,['KM-16375'],2014-03-08,2014-04-15,2014-04-18,Standard Class,['3543343177'],LATAM,['Medium'],2014-04-17,Delivered
US-2014-100146-VD-21670,['VD-21670'],2014-03-11,2014-04-03,2014-04-07,Standard Class,['3543343177'],LATAM,['High'],2014-04-20,Delivered
US-2014-100209-TD-20995,['TD-20995'],2014-10-07,2014-10-28,2014-10-30,Standard Class,['121397522573'],US,['Medium'],2014-11-16,Delivered
US-2014-100237-LB-16735,['LB-16735'],2014-06-23,2014-06-28,2014-07-12,Second Class,['35410741001'],LATAM,['Medium'],2014-08-02,Delivered
US-2014-100398-DO-13435,['DO-13435'],2014-08-20,2014-08-24,2014-08-26,Standard Class,['1213910152819'],US,['High'],2014-09-29,Delivered
US-2014-100482-JL-15130,['JL-15130'],2014-12-04,2015-01-11,2015-01-14,Standard Class,['61397421770'],US,['High'],2015-01-13,Estimation Phase
US-2014-100489-MM-18280,['MM-18280'],2014-12-19,2014-12-23,2014-12-26,Standard Class,['3977672431'],LATAM,['Medium'],2015-01-28,Delivered
US-2014-100706-JF-15415,['JF-15415'],2014-09-19,2014-09-21,2014-09-25,First Class,['3543343177'],LATAM,['High'],2014-10-29,Delivered
US-2014-100776-CJ-12010,['CJ-12010'],2014-11-22,2014-11-28,2014-12-04,Standard Class,['3977672431'],LATAM,['Low'],2015-01-01,Delivered
US-2014-100930-CS-12400,['CS-12400'],2014-08-04,2014-09-01,2014-09-03,Standard Class,['101393323143'],US,['Medium'],2014-09-13,Delivered
US-2014-101063-PJ-19015,['PJ-19015'],2014-09-10,2014-09-10,2014-09-16,Same Day,['104176517'],LATAM,['Medium'],2014-10-20,Delivered
US-2014-101518-PB-19105,['PB-19105'],2014-04-11,2014-04-12,2014-04-29,Standard Class,['61397772498'],US,['High'],2014-05-21,Delivered
US-2014-101539-VM-21685,['VM-21685'],2014-03-17,2014-03-19,2014-03-24,Second Class,['1213910502935'],US,['High'],2014-04-26,Delivered
US-2014-101623-AR-10825,['AR-10825'],2014-09-12,2014-10-05,2014-10-08,Second Class,['1017323021'],LATAM,['High'],2014-10-22,Delivered
US-2014-101651-SC-20695,['SC-20695'],2014-08-21,2014-08-21,2014-08-29,Same Day,['1048732742'],LATAM,['Medium'],2014-09-30,Delivered
US-2014-101714-BM-11140,['BM-11140'],2014-12-23,2014-12-30,2015-01-01,Standard Class,['10171071507'],LATAM,['Low'],2015-02-01,Shipped
US-2014-101721-MY-17380,['MY-17380'],2014-07-24,2014-07-28,2014-08-05,Standard Class,['3139436696'],US,['Medium'],2014-09-02,Delivered
US-2014-101756-KD-16615,['KD-16615'],2014-05-19,2014-05-25,2014-06-02,Standard Class,['7814543231'],LATAM,['Medium'],2014-06-28,Delivered
US-2014-101770-TC-21145,['TC-21145'],2014-09-07,2014-09-11,2014-09-17,First Class,['101005741468'],LATAM,['High'],2014-10-17,Delivered
US-2014-101784-PO-18850,['PO-18850'],2014-07-07,2014-08-07,2014-08-10,Standard Class,['121391921910'],US,['Medium'],2014-08-16,Delivered
US-2014-101840-SP-20545,['SP-20545'],2014-07-02,2014-07-25,2014-07-28,Standard Class,['61397032289'],US,['Medium'],2014-08-11,Delivered
US-2014-102106-CM-12655,['CM-12655'],2014-06-30,2014-07-10,2014-07-16,First Class,['10142572606'],LATAM,['High'],2014-08-09,Delivered
US-2014-102183-PK-19075,['PK-19075'],2014-08-22,2014-08-29,2014-09-02,Standard Class,['61397032289'],US,['Medium'],2014-10-01,Delivered
US-2014-102197-JL-15175,['JL-15175'],2014-11-04,2014-11-11,2014-11-16,Standard Class,['2358752903'],LATAM,['Medium'],2014-12-14,Delivered
US-2014-102239-LH-16900,['LH-16900'],2014-08-07,2014-09-10,2014-09-21,Standard Class,['7818212635'],LATAM,['Medium'],2014-09-16,Delivered
US-2014-102288-ZC-21910,['ZC-21910'],2014-06-20,2014-06-24,2014-06-29,Standard Class,['31399841400'],US,['Medium'],2014-07-30,Delivered
US-2014-102435-PS-19045,['PS-19045'],2014-06-17,2014-06-20,2014-07-01,First Class,['397233876'],LATAM,['Medium'],2014-07-27,Delivered
US-2014-102526-ND-18370,['ND-18370'],2014-12-19,2014-12-23,2014-12-30,Standard Class,['781824693'],LATAM,['Medium'],2015-01-28,Delivered
US-2014-102589-MM-17260,['MM-17260'],2014-10-11,2014-11-15,2014-11-17,Standard Class,['1048732853'],LATAM,['Medium'],2014-11-20,Delivered
US-2014-102638-MC-17845,['MC-17845'],2014-12-30,2015-01-01,2015-01-04,First Class,['61397032289'],US,['High'],2015-02-08,Estimation Phase
US-2014-102729-CS-12490,['CS-12490'],2014-06-19,2014-06-23,2014-07-02,Standard Class,['354931732'],LATAM,['Medium'],2014-07-29,Delivered
US-2014-102750-TH-21115,['TH-21115'],2014-11-18,2014-11-20,2014-11-26,Second Class,['3543343177'],LATAM,['High'],2014-12-28,Delivered
US-2014-102827-RD-19810,['RD-19810'],2014-09-16,2014-09-20,2014-09-24,Standard Class,['2358782906'],LATAM,['Medium'],2014-10-26,Delivered
US-2014-102890-SG-20470,['SG-20470'],2014-01-07,2014-01-07,2014-01-13,Same Day,['61397032289'],US,['High'],2014-02-16,Delivered
US-2014-102904-CB-12025,['CB-12025'],2014-11-14,2014-11-21,2014-11-26,Standard Class,['1013931883'],US,['Low'],2014-12-24,Delivered
US-2014-103128-SG-20890,['SG-20890'],2014-09-15,2014-09-17,2014-09-23,Second Class,['3977672431'],LATAM,['Medium'],2014-10-25,Delivered
US-2014-103170-BE-11455,['BE-11455'],2014-06-30,2014-07-17,2014-07-24,Second Class,['354931732'],LATAM,['Medium'],2014-08-09,Delivered
US-2014-103226-DW-13195,['DW-13195'],2014-09-23,2014-09-29,2014-10-02,Standard Class,['1213970166'],US,['Medium'],2014-11-02,Delivered
US-2014-103240-VM-21685,['VM-21685'],2014-11-29,2014-12-12,2014-12-16,Standard Class,['3543343177'],LATAM,['High'],2015-01-08,Delivered
US-2014-103247-PO-19195,['PO-19195'],2014-06-10,2014-06-27,2014-07-01,Second Class,['61397032289'],US,['Critical'],2014-07-20,Delivered
US-2014-103317-GH-14425,['GH-14425'],2014-12-09,2015-01-05,2015-01-07,Second Class,['3543343177'],LATAM,['Critical'],2015-01-18,Estimation Phase
US-2014-103604-TS-21505,['TS-21505'],2014-02-08,2014-03-16,2014-03-19,Standard Class,['2358782906'],LATAM,['Medium'],2014-03-20,Delivered
US-2014-103800-SV-20815,['SV-20815'],2014-12-03,2015-01-06,2015-01-08,Standard Class,['2358752903'],LATAM,['Medium'],2015-01-12,Estimation Phase
US-2014-103814-LH-16900,['LH-16900'],2014-10-12,2014-10-17,2014-10-22,Standard Class,['31394362446'],US,['Low'],2014-11-21,Delivered
US-2014-103828-JK-15370,['JK-15370'],2014-08-14,2014-08-14,2014-08-21,Same Day,['121391922842'],US,['High'],2014-09-23,Delivered
US-2014-103828-TB-21400,['TB-21400'],2014-05-06,2014-06-12,2014-06-21,Second Class,['3543343177'],LATAM,['Medium'],2014-06-15,Delivered
US-2014-103884-CR-12820,['CR-12820'],2014-10-06,2014-10-28,2014-10-29,Standard Class,['3543343177'],LATAM,['Medium'],2014-11-15,Delivered
US-2014-103926-JD-16015,['JD-16015'],2014-08-03,2014-08-03,2014-08-07,Same Day,['2358782906'],LATAM,['High'],2014-09-12,Delivered
US-2014-104010-CM-11815,['CM-11815'],2014-09-24,2014-09-28,2014-10-03,Standard Class,['101005631856'],LATAM,['Medium'],2014-11-03,Delivered
US-2014-104094-AG-10675,['AG-10675'],2014-08-09,2014-09-14,2014-09-17,Standard Class,['313910602123'],US,['High'],2014-09-18,Delivered
US-2014-104094-LL-16840,['LL-16840'],2014-07-10,2014-07-24,2014-07-27,First Class,['3543343177'],LATAM,['Critical'],2014-08-19,Delivered
US-2014-104437-TG-21310,['TG-21310'],2014-01-28,2014-02-20,2014-02-22,Standard Class,['61397032289'],US,['Medium'],2014-03-09,Delivered
US-2014-104451-MM-18055,['MM-18055'],2014-09-05,2014-10-13,2014-10-16,Second Class,['121391922842'],US,['High'],2014-10-15,Delivered
US-2014-104661-MC-18130,['MC-18130'],2014-12-04,2014-12-28,2015-01-06,Standard Class,['397233876'],LATAM,['Medium'],2015-01-13,Shipped
US-2014-104661-TB-21250,['TB-21250'],2014-01-16,2014-01-19,2014-01-25,First Class,['3139984223'],US,['High'],2014-02-25,Delivered
